2026-07-02,21:39:23,maceta2,95,97,,,,320.0,0.0,13.5,50.0,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-02,21:39:41,maceta1,135,137,,,,560.8333333333334,0.0002,17.0,47.9,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-02,21:39:41,maceta2,96,98,,,,320.4166666666667,0.0001,13.1,50.4,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-02,21:40:00,maceta1,113,115,64,,64,558.75,0.0004,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-02,21:40:00,maceta2,96,101,81,79,80,320.4166666666667,0.0002,13.1,50.4,0,0,0,
2026-07-02,21:40:13,maceta1,112,115,,,,560.4166666666667,0.0,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-02,21:40:13,maceta2,93,95,,,,320.4166666666667,0.0,13.0,50.2,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-02,22:10:17,maceta1,125,128,,,,0.0,0.0,,,0,0,0,"Recolectando muestras del sensor. Esperando 3 lecturas... | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-02,22:10:17,maceta2,92,95,,,,0.0,0.0,12.9,50.3,0,0,0,Recolectando muestras del sensor. Esperando 3 lecturas...
2026-07-02,22:40:20,maceta1,124,128,68,,68,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-02,22:40:20,maceta2,93,93,82,81,81,0.0,0.0,11.5,51.6,0,0,0,
2026-07-02,23:10:23,maceta1,123,128,66,,66,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-02,23:10:23,maceta2,94,94,82,82,82,0.0,0.0,10.7,52.2,0,0,0,
2026-07-02,23:40:25,maceta1,121,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-02,23:40:25,maceta2,93,95,82,82,82,0.0,0.0,10.4,52.6,0,0,0,
2026-07-03,00:10:28,maceta1,120,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,00:10:28,maceta2,93,94,82,81,81,0.0,0.0,10.2,53.1,0,0,0,
2026-07-03,00:40:31,maceta1,124,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,00:40:31,maceta2,94,94,82,81,81,0.0,0.0,10.0,53.5,0,0,0,
2026-07-03,01:10:34,maceta1,123,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,01:10:34,maceta2,92,94,82,82,82,0.0,0.0,9.9,54.0,0,0,0,
2026-07-03,01:40:36,maceta1,123,128,66,,66,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,01:40:36,maceta2,93,94,82,82,82,0.0,0.0,9.8,54.3,0,0,0,
2026-07-03,02:10:39,maceta1,128,128,66,,66,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,02:10:39,maceta2,93,94,82,82,82,0.0,0.0,9.7,54.4,0,0,0,
2026-07-03,02:40:42,maceta1,119,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,02:40:42,maceta2,92,94,82,82,82,0.0,0.0,9.6,54.5,0,0,0,
2026-07-03,03:10:45,maceta1,123,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,03:10:45,maceta2,93,94,82,82,82,0.0,0.0,9.5,54.5,0,0,0,
2026-07-03,03:40:47,maceta1,120,128,68,,68,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,03:40:47,maceta2,93,94,82,82,82,0.0,0.0,9.4,54.5,0,0,0,
2026-07-03,04:10:50,maceta1,120,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,04:10:50,maceta2,94,94,82,82,82,0.0,0.0,9.4,54.3,0,0,0,
2026-07-03,04:40:53,maceta1,119,128,68,,68,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,04:40:53,maceta2,93,94,82,82,82,0.0,0.0,9.2,54.3,0,0,0,
2026-07-03,05:10:56,maceta1,124,128,67,,67,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,05:10:56,maceta2,94,94,82,82,82,0.0,0.0,9.2,54.0,0,0,0,
2026-07-03,05:40:58,maceta1,119,128,68,,68,0.0,0.0,,,0,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,05:40:58,maceta2,93,93,82,82,82,0.0,0.0,9.0,54.3,0,0,0,
2026-07-03,06:11:01,maceta1,119,128,68,,68,0.0,0.0,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,06:11:01,maceta2,92,94,82,82,82,1.6666666666666667,0.0001,9.0,53.8,0,0,0,
2026-07-03,06:41:04,maceta1,115,128,69,,69,160.0,1.0447,,,1,0,0,"Fallo sensor de humedad 2, se usa sensor 1 | Lectura invalida de DHT | Lectura invalida de DHT, se omite logica de ventilacion"
2026-07-03,06:41:04,maceta2,92,94,82,82,82,1.6666666666666667,0.0001,8.9,53.6,1,0,0,
