fecha,hora,maceta,humedad_raw_1,humedad_raw_2,humedad_pct_1,humedad_pct_2,humedad_pct_promedio,lux,dli_acumulado,temperatura_c,humedad_ambiente_pct,luz_encendida,ventilador_encendido,riego_pendiente,alertas
2026-05-28,23:27:55,maceta1,86,83,86,87,86,134.16666666666669,19.4,68.7,1,0,0,
2026-05-28,23:27:55,maceta2,101,107,78,75,76,2.916666666666667,18.0,66.5,1,0,0,
2026-05-28,23:57:57,maceta1,128,128,64,64,64,138.75,,,1,0,1,Lectura invalida de DHT
2026-05-28,23:57:57,maceta2,103,108,77,74,75,2.916666666666667,18.0,66.6,1,0,0,
2026-05-29,00:28:22,maceta1,87,83,85,87,86,132.5,19.4,67.5,0,0,0,
2026-05-29,00:28:22,maceta2,103,108,77,74,75,2.5,18.0,66.5,0,0,0,
2026-05-29,00:58:24,maceta1,128,128,64,64,64,0.0,,,0,0,1,Lectura invalida de DHT
2026-05-29,00:58:24,maceta2,101,107,78,75,76,0.0,18.0,66.3,0,0,0,
2026-05-29,01:28:49,maceta1,128,128,64,64,64,0.0,,,0,0,1,Lectura invalida de DHT
2026-05-29,01:28:49,maceta2,101,107,78,75,76,0.0,16.0,71.5,0,0,0,
2026-05-29,01:59:13,maceta1,88,86,85,86,85,0.0,17.0,75.6,0,0,0,
2026-05-29,01:59:13,maceta2,100,111,78,73,75,0.0,15.6,72.1,0,0,0,
2026-05-29,02:29:16,maceta1,128,112,64,72,68,0.0,16.9,76.3,0,0,1,
2026-05-29,02:29:16,maceta2,102,107,77,75,76,0.0,15.5,72.6,0,0,0,
2026-05-29,02:59:40,maceta1,88,86,85,86,85,0.0,16.9,76.7,0,0,0,
2026-05-29,02:59:40,maceta2,101,105,78,76,77,0.0,15.5,72.9,0,0,0,
2026-05-29,03:29:42,maceta1,128,128,64,64,64,0.0,16.8,77.5,0,0,1,
2026-05-29,03:29:42,maceta2,100,107,78,75,76,0.0,15.4,72.8,0,0,0,
2026-05-29,04:00:07,maceta1,128,94,64,82,73,0.0,16.8,76.6,0,0,0,
2026-05-29,04:00:07,maceta2,100,105,78,76,77,0.0,15.4,73.0,0,0,0,
2026-05-29,04:30:09,maceta1,88,103,85,77,81,0.0,16.7,76.6,0,0,0,
2026-05-29,04:30:09,maceta2,100,105,78,76,77,0.0,15.4,72.9,0,0,0,
2026-05-29,05:00:11,maceta1,128,128,64,64,64,0.0,16.7,76.5,0,0,1,
2026-05-29,05:00:11,maceta2,101,107,78,75,76,0.0,15.4,73.0,0,0,0,
2026-05-29,05:30:36,maceta1,89,86,84,86,85,0.0,16.7,76.6,0,0,0,
2026-05-29,05:30:36,maceta2,101,107,78,75,76,0.0,15.3,73.0,0,0,0,
2026-05-29,06:00:38,maceta1,128,128,64,64,64,0.0,16.6,77.3,0,0,1,
2026-05-29,06:00:38,maceta2,101,107,78,75,76,0.0,15.3,73.0,0,0,0,
2026-05-29,06:31:03,maceta1,88,86,85,86,85,0.0,16.6,77.7,0,0,0,
2026-05-29,06:31:03,maceta2,100,106,78,75,76,0.0,15.3,73.4,0,0,0,
2026-05-29,07:01:05,maceta1,128,128,64,64,64,0.0,16.6,77.5,0,0,1,
2026-05-29,07:01:05,maceta2,101,106,78,75,76,0.0,15.3,73.1,0,0,0,
2026-05-29,07:31:30,maceta1,128,128,64,64,64,0.0,16.6,77.0,0,0,1,
2026-05-29,07:31:30,maceta2,99,107,79,75,77,0.0,15.2,73.4,0,0,0,
2026-05-29,08:01:54,maceta1,88,86,85,86,85,0.0,16.5,78.0,0,0,0,
2026-05-29,08:01:54,maceta2,98,103,80,77,78,0.0,15.2,73.4,0,0,0,
2026-05-29,08:31:56,maceta1,128,128,64,64,64,0.0,16.5,76.4,0,0,1,
2026-05-29,08:31:56,maceta2,99,105,79,76,77,0.0,15.2,73.3,0,0,0,
2026-05-29,09:02:21,maceta1,87,85,85,86,85,8.333333333333334,16.5,77.0,0,0,0,
2026-05-29,09:02:21,maceta2,98,104,80,76,78,3.3333333333333335,15.1,73.2,0,0,0,
2026-05-29,09:32:23,maceta1,128,128,64,64,64,5.416666666666667,16.5,76.3,0,0,1,
2026-05-29,09:32:23,maceta2,100,105,78,76,77,3.3333333333333335,15.1,73.2,0,0,0,
2026-05-29,10:02:48,maceta1,128,128,64,64,64,7.083333333333334,,,0,0,1,Lectura invalida de DHT
2026-05-29,10:02:48,maceta2,100,105,78,76,77,4.166666666666667,15.1,73.3,0,0,0,
2026-05-29,10:33:13,maceta1,87,85,85,86,85,7.5,16.5,75.6,0,0,0,
2026-05-29,10:33:13,maceta2,99,128,79,64,71,4.166666666666667,15.2,73.6,0,0,0,
2026-05-29,11:03:15,maceta1,128,128,64,64,64,9.583333333333334,16.5,76.9,0,0,1,
2026-05-29,11:03:15,maceta2,99,104,79,76,77,5.416666666666667,15.2,73.8,0,0,0,
2026-05-29,11:33:39,maceta1,87,86,85,86,85,12.5,16.5,76.6,0,0,0,
2026-05-29,11:33:39,maceta2,99,106,79,75,77,7.083333333333334,15.2,73.9,0,0,0,
2026-05-29,12:03:42,maceta1,128,128,64,64,64,15.416666666666668,,,0,0,1,Lectura invalida de DHT
2026-05-29,12:03:42,maceta2,101,106,78,75,76,8.333333333333334,15.2,73.8,0,0,0,
2026-05-29,12:34:06,maceta1,128,87,64,85,74,15.833333333333334,16.6,76.9,0,0,0,
2026-05-29,12:34:06,maceta2,101,106,78,75,76,9.583333333333334,15.3,74.0,0,0,0,
2026-05-29,13:04:08,maceta1,88,128,85,64,74,25.416666666666668,16.7,77.3,0,0,0,
2026-05-29,13:04:08,maceta2,99,107,79,75,77,15.416666666666668,15.3,74.3,0,0,0,
2026-05-29,13:34:11,maceta1,128,128,64,64,64,46.66666666666667,,,0,0,1,Lectura invalida de DHT
2026-05-29,13:34:11,maceta2,100,106,78,75,76,22.5,15.4,74.6,0,0,0,
2026-05-29,14:04:35,maceta1,89,86,84,86,85,44.583333333333336,16.9,75.9,0,0,0,
2026-05-29,14:04:35,maceta2,102,108,77,74,75,22.083333333333336,15.5,75.0,0,0,0,
2026-05-29,14:34:37,maceta1,128,128,64,64,64,21.666666666666668,,,0,0,1,Lectura invalida de DHT
2026-05-29,14:34:37,maceta2,101,107,78,75,76,18.75,15.6,75.1,0,0,0,
2026-05-29,15:05:02,maceta1,89,87,84,85,84,15.0,17.0,75.7,0,0,0,
2026-05-29,15:05:02,maceta2,102,108,77,74,75,20.833333333333336,15.6,74.8,0,0,0,
2026-05-29,15:35:04,maceta1,128,128,64,64,64,11.666666666666668,17.1,79.1,0,0,1,
2026-05-29,15:35:04,maceta2,102,108,77,74,75,24.583333333333336,15.6,75.3,0,0,0,
2026-05-29,16:05:29,maceta1,128,128,64,64,64,13.75,17.1,78.4,0,0,1,
2026-05-29,16:05:29,maceta2,102,108,77,74,75,30.0,15.6,75.7,0,0,0,
2026-05-29,16:35:54,maceta1,89,87,84,85,84,12.083333333333334,17.1,81.9,0,0,0,
2026-05-29,16:35:54,maceta2,102,110,77,73,75,29.583333333333336,15.8,75.8,0,0,0,
2026-05-29,17:05:56,maceta1,128,128,64,64,64,7.916666666666667,17.1,81.5,1,0,1,
2026-05-29,17:05:56,maceta2,103,109,77,74,75,11.25,15.8,74.5,0,0,0,
2026-05-29,17:36:20,maceta1,87,85,85,86,85,132.91666666666669,19.2,73.4,1,0,0,
2026-05-29,17:36:20,maceta2,100,105,78,76,77,2.0833333333333335,15.8,74.4,0,0,0,
2026-05-29,18:06:23,maceta1,128,128,64,64,64,563.75,19.7,71.5,1,0,1,
2026-05-29,18:06:23,maceta2,99,104,79,76,77,56.25,16.0,76.2,1,0,0,
2026-05-29,18:36:47,maceta1,128,120,64,68,66,137.08333333333334,19.9,69.1,1,0,1,
2026-05-29,18:36:47,maceta2,100,105,78,76,77,2.916666666666667,16.2,75.2,1,0,0,
2026-05-29,19:07:12,maceta1,128,128,64,64,64,135.41666666666669,19.9,69.0,1,0,1,
2026-05-29,19:07:12,maceta2,102,106,77,75,76,2.916666666666667,18.5,70.8,1,0,0,
2026-05-29,19:37:37,maceta1,128,128,64,64,64,138.75,20.0,69.4,1,0,1,
2026-05-29,19:37:37,maceta2,101,107,78,75,76,3.3333333333333335,18.8,69.1,1,0,0,
2026-05-29,20:08:01,maceta1,88,86,85,86,85,132.08333333333334,20.0,69.0,1,0,0,
2026-05-29,20:08:01,maceta2,100,107,78,75,76,3.3333333333333335,18.8,67.8,1,0,0,
2026-05-29,20:38:03,maceta1,128,128,64,64,64,132.08333333333334,20.1,69.1,1,0,1,
2026-05-29,20:38:03,maceta2,101,105,78,76,77,3.3333333333333335,18.7,67.7,1,0,0,
2026-05-29,21:08:28,maceta1,88,87,85,85,85,139.58333333333334,20.0,69.2,1,0,0,
2026-05-29,21:08:28,maceta2,102,107,77,75,76,2.916666666666667,18.7,67.5,1,0,0,
2026-05-29,21:38:30,maceta1,128,128,64,64,64,136.66666666666669,20.0,68.3,1,0,1,
2026-05-29,21:38:30,maceta2,102,107,77,75,76,2.916666666666667,18.7,67.5,1,0,0,
2026-05-29,22:08:55,maceta1,128,128,64,64,64,133.75,19.9,68.0,1,0,1,
2026-05-29,22:08:55,maceta2,101,106,78,75,76,2.5,18.6,66.9,1,0,0,
2026-05-29,22:39:19,maceta1,88,87,85,85,85,130.0,19.9,67.9,1,0,0,
2026-05-29,22:39:19,maceta2,101,107,78,75,76,2.5,18.6,67.2,1,0,0,
2026-05-29,23:09:22,maceta1,128,128,64,64,64,133.75,19.9,67.4,1,0,1,
2026-05-29,23:09:22,maceta2,101,106,78,75,76,2.5,18.6,67.1,1,0,0,
2026-05-29,23:39:46,maceta1,88,86,85,86,85,137.5,19.8,67.1,1,0,0,
2026-05-29,23:39:46,maceta2,100,106,78,75,76,2.5,18.6,66.4,1,0,0,
2026-05-30,00:09:48,maceta1,128,128,64,64,64,135.0,19.8,67.2,0,0,1,
2026-05-30,00:09:48,maceta2,99,105,79,76,77,2.0833333333333335,18.6,66.4,0,0,0,
2026-05-30,00:40:13,maceta1,128,128,64,64,64,0.0,18.2,74.0,0,0,1,
2026-05-30,00:40:13,maceta2,99,103,79,77,78,0.0,18.5,65.8,0,0,0,
2026-05-30,01:10:38,maceta1,120,128,68,64,66,0.0,,,0,0,1,Lectura invalida de DHT
2026-05-30,01:10:38,maceta2,99,104,79,76,77,0.0,16.5,71.2,0,0,0,
2026-05-30,01:41:02,maceta1,128,128,64,64,64,0.0,,,0,0,1,Lectura invalida de DHT
2026-05-30,01:41:02,maceta2,99,104,79,76,77,0.0,16.1,72.3,0,0,0,
2026-05-30,02:11:27,maceta1,89,87,84,85,84,0.0,17.3,75.4,0,0,0,
2026-05-30,02:11:27,maceta2,100,104,78,76,77,0.0,16.0,73.2,0,0,0,
2026-05-30,02:41:29,maceta1,128,128,64,64,64,0.0,,,0,0,1,Lectura invalida de DHT
2026-05-30,02:41:29,maceta2,98,104,80,76,78,0.0,15.9,73.3,0,0,0,
2026-05-30,03:11:54,maceta1,89,88,84,85,84,0.0,17.2,75.0,0,0,0,
2026-05-30,03:11:54,maceta2,100,105,78,76,77,0.0,15.8,72.7,0,0,0,
2026-05-30,03:41:56,maceta1,128,128,64,64,64,0.0,17.1,75.2,0,0,1,
2026-05-30,03:41:56,maceta2,98,103,80,77,78,0.0,15.7,72.7,0,0,0,
2026-05-30,04:12:21,maceta1,128,128,64,64,64,0.0,17.0,74.8,0,0,1,
2026-05-30,04:12:21,maceta2,99,105,79,76,77,0.0,15.6,72.6,0,0,0,
2026-05-30,04:42:45,maceta1,89,87,84,85,84,0.0,16.9,75.3,0,0,0,
2026-05-30,04:42:45,maceta2,99,104,79,76,77,0.0,15.5,72.3,0,0,0,
2026-05-30,05:12:48,maceta1,128,128,64,64,64,0.0,16.9,74.9,0,0,1,
2026-05-30,05:12:48,maceta2,99,104,79,76,77,0.0,15.5,72.2,0,0,0,
2026-05-30,05:43:12,maceta1,89,87,84,85,84,0.0,16.8,74.0,0,0,0,
2026-05-30,05:43:12,maceta2,99,105,79,76,77,0.0,15.4,71.9,0,0,0,
2026-05-30,06:13:14,maceta1,128,128,64,64,64,0.0,16.7,75.8,0,0,1,
2026-05-30,06:13:14,maceta2,99,103,79,77,78,0.0,15.4,72.4,0,0,0,
2026-05-30,06:43:39,maceta1,128,128,64,64,64,0.0,16.7,75.4,0,0,1,
2026-05-30,06:43:39,maceta2,97,102,80,77,78,0.0,15.4,72.9,0,0,0,
2026-05-30,07:14:04,maceta1,88,86,85,86,85,0.0,16.7,75.3,0,0,0,
2026-05-30,07:14:04,maceta2,97,117,80,70,75,0.0,15.3,72.9,0,0,0,
2026-05-30,07:44:06,maceta1,128,128,64,64,64,0.0,,,0,0,1,Lectura invalida de DHT
2026-05-30,07:44:06,maceta2,98,102,80,77,78,0.0,15.3,73.0,0,0,0,
2026-05-30,08:14:31,maceta1,88,86,85,86,85,0.0,16.7,75.0,0,0,0,
2026-05-30,08:14:31,maceta2,97,104,80,76,78,0.0,15.3,73.0,0,0,0,
2026-05-30,08:44:33,maceta1,128,128,64,64,64,0.4166666666666667,16.6,74.7,0,0,1,
2026-05-30,08:44:33,maceta2,98,102,80,77,78,0.8333333333333334,15.3,73.0,0,0,0,
2026-05-30,09:14:57,maceta1,128,87,64,85,74,1.6666666666666667,16.6,75.6,0,0,0,
2026-05-30,09:14:57,maceta2,98,104,80,76,78,2.0833333333333335,15.3,72.7,0,0,0,
2026-05-30,09:45:00,maceta1,89,119,84,68,76,3.75,16.6,74.5,0,0,0,
2026-05-30,09:45:00,maceta2,97,104,80,76,78,3.3333333333333335,15.2,72.9,0,0,0,
2026-05-30,10:15:02,maceta1,128,128,64,64,64,4.166666666666667,,,0,0,1,Lectura invalida de DHT
2026-05-30,10:15:02,maceta2,97,102,80,77,78,3.75,15.2,73.0,0,0,0,
2026-05-30,10:45:26,maceta1,88,87,85,85,85,4.583333333333334,16.6,74.7,0,0,0,
2026-05-30,10:45:26,maceta2,98,103,80,77,78,4.166666666666667,15.2,73.0,0,0,0,
2026-05-30,11:15:28,maceta1,128,128,64,64,64,10.0,16.6,74.4,0,0,1,
2026-05-30,11:15:28,maceta2,97,104,80,76,78,9.166666666666668,15.2,73.7,0,0,0,
2026-05-30,11:45:53,maceta1,89,88,84,85,84,9.583333333333334,16.6,74.5,0,0,0,
2026-05-30,11:45:53,maceta2,99,105,79,76,77,8.75,15.2,74.4,0,0,0,
2026-05-30,12:15:55,maceta1,128,128,64,64,64,10.0,16.6,74.7,0,0,1,
2026-05-30,12:15:55,maceta2,98,103,80,77,78,9.166666666666668,15.2,73.9,0,0,0,
2026-05-30,12:46:20,maceta1,128,128,64,64,64,15.0,16.6,76.0,0,0,1,
2026-05-30,12:46:20,maceta2,99,104,79,76,77,13.333333333333334,15.2,74.5,0,0,0,
2026-05-30,13:16:45,maceta1,89,87,84,85,84,23.333333333333336,16.7,74.5,0,0,0,
2026-05-30,13:16:45,maceta2,99,104,79,76,77,24.166666666666668,15.3,74.4,0,0,0,
2026-05-30,13:46:47,maceta1,128,128,64,64,64,29.583333333333336,16.8,74.4,0,0,1,
2026-05-30,13:46:47,maceta2,98,104,80,76,78,30.416666666666668,15.3,74.4,0,0,0,
2026-05-30,14:17:11,maceta1,89,87,84,85,84,28.333333333333336,16.9,73.9,0,0,0,
2026-05-30,14:17:11,maceta2,98,103,80,77,78,30.0,15.4,74.3,0,0,0,
2026-05-30,14:47:14,maceta1,128,128,64,64,64,24.166666666666668,16.9,76.1,0,0,1,
2026-05-30,14:47:14,maceta2,97,101,80,78,79,29.583333333333336,15.5,74.2,0,0,0,
2026-05-30,15:17:38,maceta1,128,128,64,64,64,14.166666666666668,16.9,77.8,0,0,1,
2026-05-30,15:17:38,maceta2,98,103,80,77,78,25.416666666666668,15.6,74.3,0,0,0,
2026-05-30,15:48:03,maceta1,128,128,64,64,64,17.083333333333336,17.0,79.6,0,0,1,
2026-05-30,15:48:03,maceta2,98,102,80,77,78,32.91666666666667,15.6,73.9,0,0,0,
2026-05-30,16:18:28,maceta1,128,128,64,64,64,18.333333333333336,,,0,0,1,Lectura invalida de DHT
2026-05-30,16:18:28,maceta2,99,104,79,76,77,69.16666666666667,15.6,74.2,0,0,0,
2026-05-30,16:48:52,maceta1,88,86,85,86,85,10.833333333333334,17.0,80.8,0,0,0,
2026-05-30,16:48:52,maceta2,98,102,80,77,78,47.083333333333336,15.7,73.8,0,0,0,
2026-05-30,17:18:54,maceta1,128,128,64,64,64,4.166666666666667,17.0,80.8,1,0,1,
2026-05-30,17:18:54,maceta2,98,103,80,77,78,38.333333333333336,15.7,72.8,0,0,0,
2026-05-30,17:49:19,maceta1,88,87,85,85,85,126.25,18.9,69.3,1,0,0,
2026-05-30,17:49:19,maceta2,97,102,80,77,78,14.583333333333334,15.8,72.9,1,0,0,
2026-05-30,18:19:21,maceta1,128,128,64,64,64,131.25,19.4,68.1,1,0,1,
2026-05-30,18:19:21,maceta2,99,104,79,76,77,2.916666666666667,15.8,73.0,1,0,0,
2026-05-30,18:49:46,maceta1,128,128,64,64,64,129.16666666666669,,,1,0,1,Lectura invalida de DHT
2026-05-30,18:49:46,maceta2,100,104,78,76,77,2.5,17.8,67.9,1,0,0,
2026-05-30,19:20:11,maceta1,88,86,85,86,85,133.33333333333334,19.5,66.7,1,0,0,
2026-05-30,19:20:11,maceta2,99,104,79,76,77,2.5,18.0,67.3,1,0,0,
2026-05-30,19:50:13,maceta1,128,128,64,64,64,134.58333333333334,19.5,65.7,1,0,1,
2026-05-30,19:50:13,maceta2,99,104,79,76,77,2.5,18.2,67.3,1,0,0,
2026-05-30,20:20:37,maceta1,88,87,85,85,85,128.75,19.6,66.2,1,0,0,
2026-05-30,20:20:37,maceta2,99,103,79,77,78,2.5,18.3,67.5,1,0,0,
2026-05-30,20:50:40,maceta1,128,128,64,64,64,136.25,19.6,67.7,1,0,1,
2026-05-30,20:50:40,maceta2,99,105,79,76,77,2.5,18.4,67.3,1,0,0,
2026-05-30,21:21:04,maceta1,128,128,64,64,64,128.75,,,1,0,1,Lectura invalida de DHT
2026-05-30,21:21:04,maceta2,100,105,78,76,77,2.5,18.3,67.2,1,0,0,
2026-05-30,21:51:29,maceta1,88,86,85,86,85,132.91666666666669,19.6,67.5,1,0,0,
2026-05-30,21:51:29,maceta2,99,128,79,64,71,2.5,18.2,66.8,1,0,0,
2026-05-30,22:21:31,maceta1,128,128,64,64,64,135.41666666666669,19.6,65.7,1,0,1,
2026-05-30,22:21:31,maceta2,100,105,78,76,77,2.5,18.1,66.0,1,0,0,
2026-05-30,22:51:56,maceta1,88,87,85,85,85,133.33333333333334,19.6,66.1,1,0,0,
2026-05-30,22:51:56,maceta2,100,105,78,76,77,2.5,18.1,65.9,1,0,0,
2026-05-30,23:21:58,maceta1,128,128,64,64,64,134.16666666666669,19.7,65.9,1,0,1,
2026-05-30,23:21:58,maceta2,100,105,78,76,77,2.5,18.2,65.1,1,0,0,
2026-05-30,23:52:23,maceta1,128,87,64,85,74,133.75,,,1,0,0,Lectura invalida de DHT
2026-05-30,23:52:23,maceta2,99,105,79,76,77,2.5,18.2,65.6,1,0,0,
